ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	score
ILMN_2494032	0.24152	0.0495	2.137705	-4.40833	0.05726034	Wac	WW domain containing adaptor with coiled-coil	0.0747473501432962
ILMN_2478697	0.895674	0.697	-0.397107	-6.39713	-0.01031055	Wac	WW domain containing adaptor with coiled-coil	-0.00161635627978157
ILMN_1232780	0.900777	0.712	-0.376746	-6.40526	-0.01074602	Wap	whey acidic protein	-0.00158525293877847
ILMN_1254157	0.002156	0.0000231	-6.044355	2.93403	-0.27203896	Wars	tryptophanyl-tRNA synthetase	-0.725351419272448
ILMN_3156343	0.054998	0.00528	-3.26265	-2.32312	-0.16327422	Wars	tryptophanyl-tRNA synthetase	-0.205668877915073
ILMN_3077377	0.098479	0.0124	-2.841535	-3.13517	-0.0996576	Wars	tryptophanyl-tRNA synthetase	-0.100320957866445
ILMN_2445477	0.776653	0.468	-0.745064	-6.19493	-0.02405742	Wars	tryptophanyl-tRNA synthetase	-0.00793303400933751
ILMN_1225488	0.366784	0.0993	-1.75759	-5.01904	-0.04598714	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)	-0.0461274353365481
ILMN_1213053	0.797256	0.501	0.690095	-6.23464	0.06451278	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)	0.0193643027554261
ILMN_2888110	0.869983	0.638	0.480057	-6.35971	0.01348525	Wars2	tryptophanyl tRNA synthetase 2 (mitochondrial)	0.00263204194227545
ILMN_2501489	0.928259	0.783	0.280838	-6.43789	0.0131707	Was	Wiskott-Aldrich syndrome	0.00139923196046344
ILMN_1253093	0.017676	0.000942	-4.108405	-0.66205	-0.54769033	Wasf1	WAS protein family, member 1	-0.959890839297218
ILMN_2495363	0.555773	0.219	-1.282405	-5.6668	-0.04421103	Wasf2	WAS protein family, member 2	-0.0291596450254801
ILMN_2515285	0.525076	0.196	-1.353786	-5.57921	-0.03436886	Wasf3	WAS protein family, member 3	-0.0243243519993993
ILMN_3158633	0.060425	0.00604	-3.197153	-2.45078	-0.0876289	Wash1	WAS protein family homolog 1	-0.106800643503172
ILMN_3079413	0.87187	0.642	0.474749	-6.36231	0.01494898	Wash1	WAS protein family homolog 1	0.00287715501609927
ILMN_1231129	0.003568	0.0000602	-5.519234	2.00618	-0.47872768	Wasl	Wiskott-Aldrich syndrome-like (human)	-1.17172197524173
ILMN_2951120	0.079483	0.00904	2.999018	-2.83424	0.24063352	Wbp1	WW domain binding protein 1	0.264630878083077
ILMN_2454788	0.178785	0.0306	2.389229	-3.97038	0.17118579	Wbp1	WW domain binding protein 1	0.259222973887824
ILMN_1213144	0.007357	0.000236	-4.803727	0.68037	-0.51791811	Wbp11	WW domain binding protein 11	-1.1048743124949
ILMN_2416424	0.862481	0.622	-0.503968	-6.34765	-0.03389599	Wbp1l	WW domain binding protein 1 like	-0.00698967905842386
ILMN_1249698	0.000224	0.000000122	-9.377996	7.86615	-0.36585876	Wbp2	WW domain binding protein 2	-1.33529373431981
ILMN_3004065	0.965692	0.892	0.138413	-6.46891	0.00492229	Wbp2nl	WBP2 N-terminal like	0.000244318580952953
ILMN_2462762	0.126343	0.018	-2.657188	-3.4816	-0.09443344	Wbp4	WW domain binding protein 4	-0.0848436122687843
ILMN_2429025	0.004881	0.000113	5.184727	1.39462	0.3366376	Wbp5	WW domain binding protein 5	0.778134847411647
ILMN_1222872	0.772956	0.462	-0.754878	-6.18754	-0.02637468	Wbscr16	Williams-Beuren syndrome chromosome region 16 homolog (human)	-0.00884496058013937
ILMN_1250081	0.224668	0.0441	2.198729	-4.30424	0.1175967	Wbscr22	Williams Beuren syndrome chromosome region 22	0.159409548525927
ILMN_2478874	0.577617	0.237	1.230917	-5.72764	0.04301991	Wbscr22	Williams Beuren syndrome chromosome region 22	0.0268982698819965
ILMN_1252719	0.886949	0.676	0.426921	-6.38448	0.01776596	Wbscr22	Williams Beuren syndrome chromosome region 22	0.00302116019776873
ILMN_1235834	0.953424	0.855	0.186205	-6.46083	0.00654264	Wbscr27	Williams Beuren syndrome chromosome region 27 (human)	0.000445121219134869
ILMN_2744628	0.537258	0.206	-1.323715	-5.61656	-0.0388405	Wbscr28	Williams-Beuren syndrome chromosome region 28 (human)	-0.0266497402272519
ILMN_2644651	0.887001	0.676	-0.426233	-6.38478	-0.01050434	Wbscr28	Williams-Beuren syndrome chromosome region 28 (human)	-0.00178629772395244
ILMN_2491914	0.678001	0.338	0.989125	-5.98535	0.03346033	Wdfy1	WD repeat and FYVE domain containing 1	0.0157626026661986
ILMN_2484506	0.484461	0.167	-1.454208	-5.44981	-0.04615367	Wdfy2	WD repeat and FYVE domain containing 2	-0.0358744874870899
ILMN_2488343	0.786151	0.481	-0.722332	-6.21169	-0.02926115	Wdfy3	WD repeat and FYVE domain containing 3	-0.00930080059846385
ILMN_2460122	0.839537	0.578	-0.568963	-6.31201	-0.01944413	Wdfy3	WD repeat and FYVE domain containing 3	-0.00462910605913224
ILMN_2826414	0.98266	0.942	-0.073441	-6.47607	-0.00231637	Wdfy3	WD repeat and FYVE domain containing 3	-6.01077102976627E-05
ILMN_1245448	0.582881	0.243	-1.215946	-5.74495	-0.03896669	Wdhd1	WD repeat and HMG-box DNA binding protein 1	-0.0239408898746394
ILMN_2614059	0.318352	0.0782	-1.891366	-4.81216	-0.04579805	Wdpcp	WD repeat containing planar cell polarity effector	-0.0506889724630274
ILMN_2673790	0.875902	0.653	0.458396	-6.37015	0.02965999	Wdpcp	WD repeat containing planar cell polarity effector	0.00548967319251312
ILMN_2970672	0.950756	0.848	0.194874	-6.45912	0.01031171	Wdpcp	WD repeat containing planar cell polarity effector	0.000738361206325922
ILMN_2497268	0.026434	0.00175	-3.80371	-1.26035	-0.28895435	Wdr1	WD repeat domain 1	-0.4559228977793
ILMN_2460168	0.429934	0.133	-1.588687	-5.2659	-0.12230567	Wdr1	WD repeat domain 1	-0.107157912070921
ILMN_2476131	0.43851	0.138	-1.566226	-5.29743	-0.0754477	Wdr11	WD repeat domain 11	-0.0648941446529254
ILMN_1259912	0.990223	0.967	0.042271	-6.47795	0.00136529	Wdr12	WD repeat domain 12	1.98970891992187E-05
ILMN_2435521	0.472389	0.159	1.483578	-5.41066	0.07128987	Wdr13	WD repeat domain 13	0.0569322951888212
ILMN_2507883	0.747629	0.425	0.820761	-6.13565	0.04203748	Wdr13	WD repeat domain 13	0.0156215929207886
ILMN_1241564	0.25919	0.0553	-2.078806	-4.50736	-0.0897603	Wdr17	WD repeat domain 17	-0.112853369396551
ILMN_2434160	0.948477	0.841	-0.204153	-6.45719	-0.0091138	Wdr17	WD repeat domain 17	-0.000685394253496988
ILMN_2782125	0.998057	0.991	0.01161	-6.47881	0.00043954	Wdr18	WD repeat domain 18	1.72578590754208E-06
ILMN_2419604	0.999337	0.998	-0.002348	-6.47888	-0.0000626	Wdr19	WD repeat domain 19	-5.44281154105686E-08
ILMN_2795022	0.880026	0.662	-0.446039	-6.37589	-0.01622829	Wdr20	WD repeat domain 20	-0.00290716849855561
ILMN_1235032	0.999576	0.999	-0.000986	-6.47888	-0.00002476	Wdr20rt	WD repeat domain 20, retrogene	-1.0758511524678E-08
ILMN_1213899	0.333134	0.0845	1.848277	-4.87983	0.10322349	Wdr24	WD repeat domain 24	0.110773595772299
ILMN_2464326	0.841674	0.584	0.560139	-6.31709	0.02272981	Wdr26	WD repeat domain 26	0.00530939160357611
ILMN_1217710	0.8722	0.644	-0.472167	-6.36356	-0.01321743	Wdr27	WD repeat domain 27	-0.0025260376701824
ILMN_1227117	0.225057	0.0442	-2.197196	-4.30687	-0.05111185	Wdr3	WD repeat domain 3	-0.0692349737823696
ILMN_2449539	0.431966	0.134	1.583108	-5.27376	0.05385275	Wdr31	WD repeat domain 31	0.0470078070698596
ILMN_1258609	0.598608	0.258	-1.175095	-5.7913	-0.04453745	Wdr31	WD repeat domain 31	-0.0262049579266479
ILMN_2842654	0.764284	0.45	-0.776267	-6.17113	-0.02994061	Wdr31	WD repeat domain 31	-0.0103830288779328
ILMN_2780499	0.026038	0.00171	-3.814597	-1.23892	-0.09445188	Wdr33	WD repeat domain 33	-0.149648838697041
ILMN_1233784	0.39293	0.113	1.686496	-5.12499	0.12362954	Wdr34	WD repeat domain 34	0.117067476448229
ILMN_1258932	0.857641	0.612	0.518286	-6.34015	0.01555937	Wdr35	WD repeat domain 35	0.00331801352481102
ILMN_1258644	0.873754	0.648	-0.466593	-6.36625	-0.01820252	Wdr36	WD repeat domain 36	-0.00342980972414041
ILMN_1245927	0.431551	0.134	-1.584328	-5.27204	-0.05549172	Wdr37	WD repeat domain 37	-0.0484384561184836
ILMN_1235689	0.561893	0.224	-1.268531	-5.68339	-0.09489994	Wdr37	WD repeat domain 37	-0.061661424074969
ILMN_3047987	0.819387	0.537	-0.631336	-6.27393	-0.03443169	Wdr37	WD repeat domain 37	-0.00929744168682147
ILMN_3123826	0.87509	0.651	-0.461481	-6.36869	-0.01997862	Wdr37	WD repeat domain 37	-0.00372439459017175
ILMN_1242603	0.928393	0.784	0.279753	-6.4382	0.00939693	Wdr38	WD repeat domain 38	0.00099310456107872
ILMN_2863712	0.988686	0.963	0.047686	-6.4777	0.00161077	Wdr38	WD repeat domain 38	2.63742854884136E-05
ILMN_2508208	0.137087	0.0203	2.597521	-3.5921	0.06761707	Wdr4	WD repeat domain 4	0.1144421588797
ILMN_2499970	0.334708	0.085	1.844688	-4.88542	0.05277536	Wdr4	WD repeat domain 4	0.0565003016046149
ILMN_2471045	0.34663	0.0902	1.811751	-4.93643	0.0572749	Wdr4	WD repeat domain 4	0.059840441082939
ILMN_1212966	0.922439	0.766	0.302815	-6.43124	0.00959449	Wdr4	WD repeat domain 4	0.00111076591204768
ILMN_3079949	0.843441	0.587	-0.555495	-6.31973	-0.01614856	Wdr41	WD repeat domain 41	-0.00373616150371682
ILMN_1232063	0.434609	0.136	-1.576837	-5.28257	-0.05215663	Wdr44	WD repeat domain 44	-0.0451916905655307
ILMN_2836924	0.889568	0.683	-0.41632	-6.38908	-0.04374476	Wdr45	WD repeat domain 45	-0.00724322657842024
ILMN_2931779	0.010617	0.000425	4.505794	0.11039	0.29564561	Wdr45b	WD repeat domain 45B	0.583603896846329
ILMN_1242852	0.081941	0.00945	2.977274	-2.87602	0.21714634	Wdr45b	WD repeat domain 45B	0.235929224862697
ILMN_2761879	0.436186	0.137	-1.572626	-5.28847	-0.04650858	Wdr45b	WD repeat domain 45B	-0.0401499005647609
ILMN_1251642	0.891826	0.688	-0.408877	-6.39224	-0.01560563	Wdr45b	WD repeat domain 45B	-0.00253453474061876
ILMN_2628053	0.998961	0.996	-0.005734	-6.47887	-0.00019892	Wdr45b	WD repeat domain 45B	-3.46252400757849E-07
ILMN_1256643	0.456578	0.15	1.519546	-5.36192	0.04458626	Wdr46	WD repeat domain 46	0.036735009340016
ILMN_2656894	0.558334	0.221	1.276854	-5.67346	0.04183795	Wdr46	WD repeat domain 46	0.027429283273176
ILMN_2934399	0.152003	0.0239	-2.514871	-3.74368	-0.1459345	Wdr47	WD repeat domain 47	-0.236647691524084
ILMN_2426921	0.610629	0.269	-1.147512	-5.82186	-0.05713379	Wdr5	WD repeat domain 5	-0.0325804134823212
ILMN_2706964	0.982197	0.94	-0.076501	-6.47583	-0.00226072	Wdr53	WD repeat domain 53	-6.07503988100893E-05
ILMN_2755692	0.233273	0.0469	2.166999	-4.35855	0.15584192	Wdr54	WD repeat domain 54	0.207086975539423
ILMN_2640453	0.648191	0.307	1.05839	-5.91641	0.03314336	Wdr55	WD repeat domain 55	0.0169979574517444
ILMN_2680852	0.172258	0.0288	-2.419407	-3.91636	-0.09506635	Wdr59	WD repeat domain 59	-0.14645993297131
ILMN_2425488	0.64976	0.309	1.05288	-5.92204	0.03796509	Wdr5b	WD repeat domain 5B	0.019363772232373
ILMN_3162081	0.130473	0.0188	-2.635196	-3.52243	-0.34963105	Wdr6	WD repeat domain 6	-0.309241444421746
ILMN_2791074	0.641003	0.299	-1.075032	-5.89924	-0.0511436	Wdr60	WD repeat domain 60	-0.0268160630128107
ILMN_3124364	0.024676	0.00157	3.855452	-1.15854	0.28742846	Wdr61	WD repeat domain 61	0.46210598938451
ILMN_2647119	0.838805	0.575	0.573412	-6.30941	0.02045715	Wdr61	WD repeat domain 61	0.00491651095100753
ILMN_1241754	0.904314	0.72	-0.365207	-6.40968	-0.00990077	Wdr62	WD repeat domain 62	-0.00141251813930819
ILMN_2614067	0.641257	0.3	1.073765	-5.90056	0.03242858	Wdr63	WD repeat domain 63	0.0169562152216231
ILMN_3072779	0.988968	0.963	0.046892	-6.47774	0.00133272	Wdr63	WD repeat domain 63	2.18215746233904E-05
ILMN_3151570	0.995714	0.981	0.023772	-6.47859	0.0005893	Wdr63	WD repeat domain 63	4.90945395099635E-06
ILMN_3078932	0.891789	0.688	-0.409847	-6.39183	-0.01229949	Wdr70	WD repeat domain 70	-0.00199757937980671
ILMN_3160587	0.647953	0.306	-1.058931	-5.91585	-0.03810134	Wdr72	WD repeat domain 72	-0.0195947027843403
ILMN_1227712	0.865796	0.63	0.492379	-6.35356	0.03142514	Wdr74	WD repeat domain 74	0.00630575132574427
ILMN_2524043	0.187502	0.0328	2.352513	-4.0357	0.06992554	Wdr75	WD repeat domain 75	0.103778322906585
ILMN_2849571	0.304925	0.073	1.929038	-4.75224	0.09197486	Wdr75	WD repeat domain 75	0.104545720805622
ILMN_2820260	0.037551	0.00301	-3.537752	-1.7838	-0.17620331	Wdr77	WD repeat domain 77	-0.251156408477984
ILMN_2652732	0.346075	0.0898	-1.814414	-4.93232	-0.05776395	Wdr77	WD repeat domain 77	-0.0604628933525667
ILMN_2735438	0.819616	0.538	-0.630935	-6.27419	-0.01683836	Wdr77	WD repeat domain 77	-0.0045331849607101
ILMN_2687391	0.317807	0.0779	1.893517	-4.80876	0.14648784	Wdr78	WD repeat domain 78	0.162376283546455
ILMN_2664993	0.898687	0.706	0.38472	-6.40213	0.01673462	Wdr83	WD repeat domain containing 83	0.00253019587368446
ILMN_2939185	0.976689	0.924	0.096823	-6.474	0.01064583	Wdr83os	WD repeat domain 83 opposite strand	0.000365450358625851
ILMN_2615448	0.687092	0.349	-0.966874	-6.00664	-0.04439778	Wdr92	WD repeat domain 92	-0.0202975361154603
ILMN_3160146	0.531395	0.201	1.338685	-5.59805	0.04851627	Wdr93	WD repeat domain 93	0.0338063282152521
ILMN_2886520	0.395425	0.114	-1.679087	-5.13586	-0.06096002	Wdr95	WD40 repeat domain 95	-0.0574910991244316
ILMN_2499546	0.395238	0.114	-1.679695	-5.13497	-0.04792587	Wdtc1	WD and tetratricopeptide repeats 1	-0.0451986554924789
ILMN_1228358	0.981196	0.935	-0.083051	-6.47529	-0.00286523	Wee1	WEE 1 homolog 1 (S. pombe)	-8.36314481797358E-05
ILMN_2705242	0.959248	0.872	-0.16348	-6.46497	-0.00535218	Wee2	WEE1 homolog 2 (S. pombe)	-0.000318366479673612
ILMN_2466164	0.750776	0.429	-0.813523	-6.14155	-0.05485706	Wfdc1	WAP four-disulfide core domain 1	-0.0201623123751851
ILMN_2830060	0.884236	0.67	0.435108	-6.38084	0.01380226	Wfdc10	WAP four-disulfide core domain 10	0.00240056079367449
ILMN_2948296	0.540119	0.208	1.317377	-5.62435	0.03800282	Wfdc12	WAP four-disulfide core domain 12	0.0259155163328105
ILMN_3160331	0.939077	0.813	-0.241381	-6.44858	-0.00870556	Wfdc13	WAP four-disulfide core domain 13	-0.000782712149898104
ILMN_3141801	0.116767	0.016	2.714837	-3.37403	0.08134666	Wfdc15b	WAP four-disulfide core domain 15B	0.075870392894005
ILMN_1259467	0.948748	0.841	-0.203648	-6.4573	-0.00541899	Wfdc15b	WAP four-disulfide core domain 15B	-0.000407529746731072
ILMN_3162281	0.898304	0.704	0.387191	-6.40114	0.01378112	Wfdc16	WAP four-disulfide core domain 16	0.00210061947564346
ILMN_2864309	0.589513	0.249	1.198873	-5.76448	0.05860506	Wfdc17	WAP four-disulfide core domain 17	0.0353857734914936
ILMN_1239717	0.350372	0.092	1.800748	-4.95334	0.14714871	Wfdc18	WAP four-disulfide core domain 18	0.152477284492399
ILMN_2759344	0.786113	0.481	-0.722683	-6.21144	-0.04149918	Wfdc2	WAP four-disulfide core domain 2	-0.0131907186894486
ILMN_1236758	0.855897	0.608	-0.524415	-6.33688	-0.23006809	Wfdc2	WAP four-disulfide core domain 2	-0.0497168907725583
ILMN_2651743	0.759212	0.442	0.789944	-6.16042	0.02530083	Wfdc21	WAP four-disulfide core domain 21	0.00897111088498442
ILMN_1229131	0.026434	0.00175	3.803882	-1.26001	0.32812118	Wfdc3	WAP four-disulfide core domain 3	0.517721775804252
ILMN_1225607	0.912324	0.74	-0.338242	-6.41949	-0.01065585	Wfdc5	WAP four-disulfide core domain 5	-0.00139344717930468
ILMN_2883709	0.590731	0.251	-1.195601	-5.7682	-0.04557326	Wfdc6a	WAP four-disulfide core domain 6A	-0.0273588255757771
ILMN_3062983	0.795708	0.498	-0.6948	-6.23135	-0.01885597	Wfdc6b	WAP four-disulfide core domain 6B	-0.00570903442980305
ILMN_3140659	0.983643	0.945	0.070329	-6.47631	0.0016203	Wfdc6b	WAP four-disulfide core domain 6B	3.98078406724413E-05
ILMN_2838051	0.837016	0.571	0.578808	-6.30625	0.02125371	Wfdc8	WAP four-disulfide core domain 8	0.00517238557981414
ILMN_2874064	0.951168	0.849	0.193772	-6.45934	0.01073191	Wfikkn2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2	0.000762956269994022
ILMN_1224079	0.624986	0.283	-1.113155	-5.85907	-0.19906474	Wfs1	Wolfram syndrome 1 homolog (human)	-0.10912999067683
ILMN_3160616	0.892361	0.69	0.406164	-6.39338	0.01798491	Whamm	WAS protein homolog associated with actin, golgi membranes and microtubules	0.00289828459950863
ILMN_2476329	0.122325	0.0171	2.682063	-3.43528	0.2439248	Whrn	whirlin	0.222577666383475
ILMN_2857748	0.497632	0.176	1.420253	-5.49435	0.05626203	Wif1	Wnt inhibitory factor 1	0.0424489889180603
ILMN_1257209	0.353654	0.0932	1.793512	-4.96442	0.0782207	Wipf1	WAS/WASL interacting protein family, member 1	0.0806130087445329
ILMN_1223848	0.421217	0.128	-1.612636	-5.23193	-0.12587829	Wipf2	WAS/WASL interacting protein family, member 2	-0.112382882349774
ILMN_2834677	0.617053	0.275	1.132934	-5.83777	0.0419046	Wipi1	WD repeat domain, phosphoinositide interacting 1	0.0234945391981204
ILMN_1216091	0.721019	0.389	0.887022	-6.07949	0.02831312	Wipi1	WD repeat domain, phosphoinositide interacting 1	0.0116098061437131
ILMN_1236411	0.97917	0.93	-0.089127	-6.47475	-0.00305398	Wipi1	WD repeat domain, phosphoinositide interacting 1	-9.62524447752532E-05
ILMN_1240515	0.28414	0.0645	-1.995963	-4.64409	-0.04891341	Wipi2	WD repeat domain, phosphoinositide interacting 2	-0.0582284937585621
ILMN_2682516	0.683734	0.345	-0.975483	-5.99845	-0.05494294	Wipi2	WD repeat domain, phosphoinositide interacting 2	-0.0253935777285348
ILMN_2784957	0.770025	0.458	-0.761663	-6.18238	-0.04106175	Wipi2	WD repeat domain, phosphoinositide interacting 2	-0.0139254569585746
ILMN_2492264	0.443547	0.142	1.552519	-5.31651	0.26358956	Wisp1	WNT1 inducible signaling pathway protein 1	0.223447942310942
ILMN_2453775	0.582932	0.243	-1.215738	-5.74519	-0.03412177	Wisp1	WNT1 inducible signaling pathway protein 1	-0.0209642014217213
ILMN_2486906	0.667611	0.326	1.01644	-5.95865	0.16366111	Wisp2	WNT1 inducible signaling pathway protein 2	0.079667347901345
ILMN_1221828	0.492862	0.173	-1.431703	-5.47942	-0.05618455	Wiz	widely-interspaced zinc finger motifs	-0.042810036816455
ILMN_3022719	0.778107	0.47	-0.741331	-6.19771	-0.02585341	Wiz	widely-interspaced zinc finger motifs	-0.00847738851866614
ILMN_3095005	0.873696	0.647	0.466767	-6.36617	0.01714575	Wiz	widely-interspaced zinc finger motifs	0.00324218792972463
ILMN_2996561	0.924804	0.774	0.292737	-6.43435	0.01946685	Wls	wntless homolog (Drosophila)	0.00216586302953023
ILMN_1241638	0.080804	0.00927	2.986875	-2.85758	0.20022823	Wnk1	WNK lysine deficient protein kinase 1	0.218762784604517
ILMN_2655005	0.546206	0.212	1.304444	-5.64016	0.03774237	Wnk1	WNK lysine deficient protein kinase 1	0.0254256811925585
ILMN_1258991	0.575706	0.236	1.235403	-5.72242	0.04773513	Wnk1	WNK lysine deficient protein kinase 1	0.0299341270596616
ILMN_1214402	0.7437	0.42	-0.829396	-6.12855	-0.03083101	Wnk2	WNK lysine deficient protein kinase 2	-0.0116156048952494
ILMN_2628098	0.720752	0.389	-0.888074	-6.07856	-0.03181264	Wnk4	WNK lysine deficient protein kinase 4	-0.0130447857148817
ILMN_2469090	0.792643	0.493	-0.703361	-6.22531	-0.01919386	Wnt1	wingless-type MMTV integration site family, member 1	-0.00589545322996155
ILMN_2460094	0.84923	0.597	0.540924	-6.32789	0.08897153	Wnt10a	wingless-type MMTV integration site family, member 10A	0.0199319065186934
ILMN_2422848	0.942352	0.824	-0.226509	-6.45219	-0.0083361	Wnt10b	wingless-type MMTV integration site family, member 10B	-0.000700839170571673
ILMN_1226485	0.938545	0.812	0.242499	-6.4483	0.00822686	Wnt11	wingless-type MMTV integration site family, member 11	0.000744069885276944
ILMN_1247108	0.431551	0.134	1.584265	-5.27213	0.05577562	Wnt16	wingless-type MMTV integration site family, member 16	0.0486862710662279
ILMN_2468007	0.881443	0.665	0.44157	-6.37793	0.01236771	Wnt16	wingless-type MMTV integration site family, member 16	0.00219129050916834
ILMN_2917629	0.99377	0.976	0.030716	-6.47839	0.00082181	Wnt16	wingless-type MMTV integration site family, member 16	8.67024534333601E-06
ILMN_1258734	0.826865	0.55	0.611333	-6.28655	0.03448755	Wnt2	wingless-type MMTV integration site family, member 2	0.00895425472793279
ILMN_2512976	0.766634	0.453	0.771128	-6.17511	0.02367685	Wnt2b	wingless-type MMTV integration site family, member 2B	0.00814251128567248
ILMN_2814768	0.949158	0.843	0.201827	-6.45768	0.00891609	Wnt2b	wingless-type MMTV integration site family, member 2B	0.000661328020164081
ILMN_2508080	0.382746	0.107	-1.713248	-5.08546	-0.05541294	Wnt3	wingless-type MMTV integration site family, member 3	-0.0537846984901561
ILMN_1220516	0.942004	0.822	0.228887	-6.45163	0.00591152	Wnt3a	wingless-type MMTV integration site family, member 3A	0.000503236953175641
ILMN_2512663	0.400705	0.116	-1.666652	-5.15404	-0.13163967	Wnt4	wingless-type MMTV integration site family, member 4	-0.123154441569305
ILMN_2889641	0.650384	0.31	-1.051602	-5.92334	-0.11306058	Wnt4	wingless-type MMTV integration site family, member 4	-0.0575069419053147
ILMN_2511913	0.05783	0.00569	-3.225941	-2.39472	-0.203485	Wnt5a	wingless-type MMTV integration site family, member 5A	-0.251883257664103
ILMN_2472917	0.933603	0.797	-0.261593	-6.4433	-0.00890354	Wnt5a	wingless-type MMTV integration site family, member 5A	-0.000877369777116858
ILMN_1224193	0.887934	0.678	0.42359	-6.38594	0.01319474	Wnt5b	wingless-type MMTV integration site family, member 5B	0.0022268803091445
ILMN_2901765	0.614114	0.272	-1.139942	-5.83014	-0.09369908	Wnt6	wingless-type MMTV integration site family, member 6	-0.0529803734953873
ILMN_1248290	0.498824	0.177	-1.417639	-5.49774	-0.09290808	Wnt7a	wingless-type MMTV integration site family, member 7A	-0.069869359930996
ILMN_2789692	0.724174	0.393	0.880368	-6.0853	0.1384763	Wnt7b	wingless-type MMTV integration site family, member 7B	0.0561670188764473
ILMN_2456957	0.897196	0.702	0.390172	-6.39995	0.02994094	Wnt7b	wingless-type MMTV integration site family, member 7B	0.00460081130594823
ILMN_1219317	0.435204	0.136	-1.574876	-5.28532	-0.05121224	Wnt8a	wingless-type MMTV integration site family, member 8A	-0.0443734133752064
ILMN_2485198	0.9077	0.729	-0.353466	-6.41404	-0.01137681	Wnt8a	wingless-type MMTV integration site family, member 8A	-0.00156172282855678
ILMN_2485197	0.996555	0.984	0.019911	-6.47868	0.00045601	Wnt8a	wingless-type MMTV integration site family, member 8A	3.19430516432396E-06
ILMN_2425854	0.510989	0.185	-1.388256	-5.53559	-0.04460389	Wnt8b	wingless-type MMTV integration site family, member 8B	-0.0326869916152021
ILMN_2472856	0.857641	0.612	-0.517516	-6.34056	-0.01536915	Wnt9a	wingless-type MMTV integration site family, member 9A	-0.00327744938033155
ILMN_2937340	0.619579	0.278	1.126727	-5.84449	0.17354793	Wnt9b	wingless-type MMTV integration site family, member 9B	0.0964848748411454
ILMN_1231288	0.667639	0.326	1.015164	-5.95991	0.15616925	Wnt9b	wingless-type MMTV integration site family, member 9B	0.07602044231059
ILMN_1251519	0.709012	0.375	-0.915459	-6.05418	-0.03599164	Wrap53	WD repeat containing, antisense to Trp53	-0.0153313132632003
ILMN_1256186	0.322462	0.0799	-1.87922	-4.83133	-0.08302123	Wrap73	WD repeat containing, antisense to Trp73	-0.0911119162488139
ILMN_2432829	0.814586	0.53	0.643008	-6.26639	0.04810534	Wrap73	WD repeat containing, antisense to Trp73	0.0132638030390584
ILMN_2473122	0.448691	0.145	1.539255	-5.33486	0.08967749	Wrb	tryptophan rich basic protein	0.0752064125932531
ILMN_1244390	0.031066	0.00225	-3.680314	-1.50325	-0.12493092	Wrn	Werner syndrome homolog (human)	-0.188360179832362
ILMN_1226576	0.597529	0.257	-1.179561	-5.7863	-0.03058026	Wrn	Werner syndrome homolog (human)	-0.0180443985059169
ILMN_2455719	0.888766	0.681	0.419851	-6.38756	0.01222117	Wrnip1	Werner helicase interacting protein 1	0.00203913751030483
ILMN_1250815	0.001383	0.00000641	6.779548	4.1632	0.49545912	Wsb1	WD repeat and SOCS box-containing 1	1.41660572656656
ILMN_2512206	0.052513	0.00495	3.294669	-2.26058	0.17434592	Wsb2	WD repeat and SOCS box-containing 2	0.223116256934005
ILMN_2610442	0.005217	0.000127	-5.123337	1.28075	-0.29642715	Wscd1	WSC domain containing 1	-0.676618436019771
ILMN_2667055	0.773839	0.464	-0.75231	-6.18948	-0.02322914	Wscd2	WSC domain containing 2	-0.00774650051717339
ILMN_2470646	0.606015	0.265	1.158217	-5.81007	0.05089977	Wt1	Wilms tumor 1 homolog	0.0293566523631675
ILMN_2435756	0.886949	0.675	0.427016	-6.38443	0.01373906	Wtap	Wilms tumour 1-associating protein	0.00234520570684818
ILMN_2424268	0.22419	0.0439	-2.201201	-4.29999	-0.12472783	Wtip	WT1-interacting protein	-0.169322454538209
ILMN_2898637	0.803485	0.512	0.671468	-6.24745	0.04233906	Wwc1	WW, C2 and coiled-coil domain containing 1	0.0123092365660466
ILMN_2525423	0.878489	0.659	0.449715	-6.3742	0.04562549	Wwc1	WW, C2 and coiled-coil domain containing 1	0.00826344170529515
ILMN_2685464	0.003752	0.0000697	-5.441588	1.8656	-0.21118824	Wwc2	WW, C2 and coiled-coil domain containing 2	-0.512287163696753
ILMN_2748806	0.147645	0.0228	-2.53897	-3.69967	-0.12980724	Wwc2	WW, C2 and coiled-coil domain containing 2	-0.213151945411049
ILMN_1252913	0.445139	0.142	1.548748	-5.32174	0.04100378	Wwox	WW domain-containing oxidoreductase	0.0347593822303529
ILMN_2480178	0.773839	0.464	-0.752214	-6.18955	-0.0256071	Wwox	WW domain-containing oxidoreductase	-0.00853950742013311
ILMN_2485055	0.963252	0.883	0.149449	-6.46725	0.00543755	Wwox	WW domain-containing oxidoreductase	0.000293841376261792
ILMN_3005669	0.956626	0.864	-0.17405	-6.46311	-0.00509877	Wwp1	WW domain containing E3 ubiquitin protein ligase 1	-0.000323701825260893
